alu_customer_number,alu_customer_account_code,alu_customer_account_name,alu_financial_customer_group_code,alu_financial_customer_group_name,alu_legal_name,created_date,created_user,modified_date,modified_user,nokia_account_id,nokia_legal_account_name,x_mark,x_mark_err
1000067939,JPNX142,TXLE-JPN,CXQLW,TXLE-JPN,AGOOP CORPORATION,1518266720000000,,1518266720000000,,301036303,Agoop Corporation,true,
1000010705,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,UNIVERSITY OF NORTH CAROLINA,1518266720000000,,1518266720000000,,301004020,University of North Carolina,true,
1000061846,ISLV208,IPS-PUB-IS,CXP9M,VM PUBLIC SECTOR-ISL,ICELANDIC COAST GUARD,1518266720000000,,1518266720000000,,301034586,Icelandic Coast Guard,true,
1000061650,NLDW727,OTHER TECHNICAL XTRA LARGE ENTERPRISE (TXLE)-NLD,CXQA4,OTHER TECHNICAL XTRA LARGE ENTERPRISE-NLD,SIGNET BV,1518266720000000,,1518266720000000,,301034244,Signet Bv,true,
1000019974,COD9999,"OTHER CUSTOMERS IN CONGO, DEM. REP. OF",CCOD9,"OTHER CUSTOMERS IN CONGO, DEM. REP. OF",LOGISTICS TELECOMMUNICATION NETWORKS,1518266720000000,,1518266720000000,,301000001,Deactivated fALU Prospects,,
1000062924,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,TELEFONICA BRASIL S.A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000028035,RUS9998,OTHER SERV. PROVIDERS-RUS,CRUS8,OTHER SERV. PROVIDERS-RUS,LLC CARTEL,1518266720000000,,1518266720000000,,301031077,LLC Cartel,true,
1000026746,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,TOUCHTONE COMMUNICATIONS INC.,1518266720000000,,1518266720000000,,301004280,Touchtone Communications Inc.,true,
1000027069,CHNW449,CHINA UNICOM-CN-ZHEJIANG,CXQV2,CHINA UNICOM-ZJ-CHN,CHINA UNITED TELECOMMUNICATIONS CORPORATION LIMITED ZHEJIANG-SHAOXING BRANCH,1518266720000000,,1518266720000000,,301000089,China Unicom Zhejiang Branch,,
1000034158,CHNW478,CHINA TELECOM-CN-SHANDONG,CXQTR,CHINA TELECOM-SD-CHN,CHINA TELECOM GROUP QING DAO BRANCH,1518266720000000,,1518266720000000,,301000332,Shandong Telecom Co. Ltd,,
1000018355,ARG0421,EL ROSARIO S.A.,C0536,ENTERPRISE-INDIRECT-ARG,EL ROSARIO S.A.,1518266720000000,,1518266720000000,,301007155,El Rosario S.A.,true,
1000046128,CANV141,TEPS GOVERNMENT-CAN,CXP83,TEPS GOVERNMENT-CAN,LE RESEAU D INFORMATIONS SCIENTIFIQUES DU QUEBEC INC,1518266720000000,,1518266720000000,,301033034,Reseau D Information,true,
1000010769,NOR0001,TELENOR,C4037,TELENOR-NOR,TELENOR ASA,1518266720000000,,1518266720000000,,301005802,Telenor Group,,
1000061756,CHNX152,TXLE-CHN,CXQM6,TXLE-CHN,YUNIFY TECHNOLOGIES INC.,1518266720000000,,1518266720000000,,301033698,Yunify Technologies Inc.,true,
1000058244,THAX491,TEPS GOVT-THA,CXPC3,TEPS GOVT-THA,"SIAM SINDHORN CO., LTD.",1518266720000000,,1518266720000000,,301003404,"Siam Sindhorn Co., Ltd.",true,
1000033567,DEU8293,IPS-DEU-ENUT-DE,CXP2U,VM UTILITIES-DEU,STADTWERKE DUESSELDORF AG,1518266720000000,,1518266720000000,,301031683,Stadtwerke Duesseldorf AG,true,
1000049246,CHL9998,OTHER SERV. PROVIDERS-CHL,C0756,OTHER SERV. PROVIDERS-CHL,I-NEW CHILE SPA,1518266720000000,,1518266720000000,,301005647,I-New Chile SpA,true,
1000058975,SWE9999,OTHER CUSTOMERS IN SWEDEN,CSWE9,OTHER CUSTOMERS IN SWEDEN,ORESUNDSKRAFT AB,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000025503,KORX572,HOTH-KOR,CXQZM,HOTH-KOR,PACNET NETWORK KOREA LTD.,1518266720000000,,1518266720000000,,301009001,Pacnet Network Korea Ltd.,true,
1000068546,DEUW882,OTHER TECH. XTRA LARGE ENT.-CHAN-DEU,CXQFP,OTHER TECH. XTRA LARGE ENT.-CHAN-DEU,SITICOM GMBH,1522041250000000,,1522041250000000,,301036872,Siticom GmbH,true,
301004798,,,,,IFP Others Austria,1519213588000000,,1519213588000000,,301004798,IFP Others Austria,true,
1000020197,ROU9999,OTHER CUSTOMERS IN ROMANIA,CROU9,OTHER CUSTOMERS IN ROMANIA,CENTRAL FINANCE AND CONTRACTS UNIT MINISTRY OF PUBLIC FINANC,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000004925,DEUZZZ5,INTERCO CONSO-DEU,CZZZ5,INTERCO CONSO,ALCATEL NETWORKS GMBH,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000009631,CHN9999,OTHER CUSTOMERS IN CHINA,CCHN9,OTHER CUSTOMERS IN CHINA,SHANGHAI ALCATEL INTELLIGENT TERMINAL EQUIPMENT CO.LTD,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000048939,HUNW638,SITRAN_CHAN_HUN,CXQBJ,VM TRANSPORT-CHAN-HUN,PRO MONTEL ZRT.,1518266720000000,,1518266720000000,,301007569,Pro MONTEL zRt.,true,
1000016108,SRB0023,JP ELEKTROPRIVREDA SRBIJE SRB,CXP5S,VM UTILITIES-SRB,JP ELEKTROPRIVREDA SRBIJE,1518266720000000,,1518266720000000,,301030976,JP Elektroprivreda Srbije,true,
1000000124,ISRW230,OTHER TXLE ISR,CXQ5L,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ISR,MED 1 UNDERWATER CABLE COMMUNICATIONS LTD.,1518266720000000,,1518266720000000,,301031198,Med 1,true,
1000029620,MNE0015,BROADBAND MONTENEGRO,C0821,OTHER SERV. PROVIDERS-MNE,TELEMACH D.O.O. PODGORICA,1518266720000000,,1518266720000000,,301032125,Bbm,true,
1000017036,AUT0078,FTW. FORSCHUNGSZENTRUM TELEKOMMUNIKATION WIEN BETRIEBS-GMBH,CXP7J,VM PUBLIC SECTOR-AUT,FTW. FORSCHUNGSZENTRUM TELEKOMMUNIKATION WIEN GMBH,1518266720000000,,1518266720000000,,301030725,FTW,true,
1000057049,CHNW563,TEPS PUB-CN-SOUTH,CXP8D,TEPS PUBLIC SECTOR-CHN,INSTITUTE OF INFORMATION ENGINEERIN CHINESE ACADEMY OF SCIENCES,1518266720000000,,1518266720000000,,301008537,Institute of Information Engineerin,true,
1000036789,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,DENVER WATER,1518266720000000,,1518266720000000,,301035424,Denver Water,true,
1000050569,CANU253,TEPS TRANSPORTATION-CAN,CXPDT,TEPS TRANSPORTATION-CAN,TORONTO TRANSIT COMMISSION,1518266720000000,,1518266720000000,,301003390,Toronto Transportation Commission,true,
1000061591,AUSX228,TXLE-INDIRECT-AUS,CXQO5,TXLE-INDIRECT-AUS,MYCOM PTY LTD,1518266720000000,,1518266720000000,,301033819,Mycom Pty Ltd,true,
301006336,,,,,"Red Electrica de Espaa, S.A.U. (Rail)",1519213588000000,,1519213588000000,,301006336,"Red Electrica de Espaa, S.A.U. (Rail)",true,
1000060794,USAW681,TEPS OTHER-INDIRECT-USA,CXQDL,TEPS OTHER-INDIRECT-USA,HUTTON COMMUNICATIONS INC,1518266720000000,,1518266720000000,,301008478,Hutton Communications Inc.,true,
1000030163,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,INTEGRALS SOLUTIONS AND TECHNOLOGIES CORP,1518266720000000,,1518266720000000,,301000597,Integrals Solutions And Tech Corp,true,
301013335,,,,,KT Corporation (ON),1519213588000000,,1519213588000000,,301013335,KT Corporation (ON),true,
1000016367,AZE0005,AZERENERJI OJSC AZE,CXP1U,VM UTILITIES-AZE,AZERENERJI OJSC,1518266720000000,,1518266720000000,,301030197,Azerenerji OJSC,true,
1000041293,CHNW563,TEPS PUB-CN-SOUTH,CXP8D,TEPS PUBLIC SECTOR-CHN,ANHUI PROVINCIAL GOVERNMENT,1518266720000000,,1518266720000000,,301032344,Anhui Provincial Gov,true,
1000003385,CHL0001,CIA DE TELECOMUNICACIONES DE CHILE,C4010,TELEFONICA-SP-CHL,COMPANIA DE TELECOMUNICACIONES DE CHILE S.A.,1518266720000000,,1518266720000000,,301000409,Telefnica Chile S.A.,,
1000026864,USA4617,VERIZON WIRELESS,CXPQH,VERIZON WIRELESS-USA,VW NETWORK PROCUREMENT LP,1518266720000000,,1518266720000000,,301001643,Verizon Wireless Network Procurement LP,true,
1000057972,USAA89D,NON TRADE-USA,CXILO,NON TRADE-USA,SOPHOS INC,1518266720000000,,1518266720000000,,301003842,NON TRADE NAM Customers,,
1000043965,MEXW828,VM UTILITIES-INDIRECT-MEX,CXQDB,VM UTILITIES-INDIRECT-MEX,"ASEGURADORA INTERACCIONES, S.A. DE C.V. GRUPO FINANCIERO INTERACCIONES",1518266720000000,,1518266720000000,,301007843,"Aseguradora Interacciones, S.A. de C.V.",true,
1000032039,USA9998,OTHER SERV. PROVIDERS-USA,CUSA8,OTHER SERV. PROVIDERS-USA,UNIVERSITY OF ILLINOIS C/O GRANTS AND CONTRACTS OFFICE,1518266720000000,,1518266720000000,,301033676,University of Illinois,true,
1000063275,ARGW815,VM PUBLIC SECTOR-INDIRECT-ARG,CXQCV,VM PUBLIC SECTOR-INDIRECT-ARG,"MSI AMERICAS, ARGENTINA SRL",1518266720000000,,1518266720000000,,301034457,"Msi Americas, Argentina Srl",true,
1000069118,MEXX385,HOTH-INDIRECT-MEX,CXQQA,HOTH-INDIRECT-MEX,HOTEL ROYALTON,1524298866000000,CLOUDEDH,1524288074000000,CLOUDEDH,301037170,Hotel Royalton,true,
1000018896,BRAX393,HOTH-INDIRECT-BRA,CXQQE,HOTH-INDIRECT-BRA,PANORAMA CONST.E INCORPORACOES LTDA,1518266720000000,,1518266720000000,,301009014,Panorama Const.E Incorporacoes Ltda.,true,
1000003466,DEU0002,DEUTSCHE TELEKOM (DTAG) - T-COM,C4019,DEUTSCHE TELEKOM-DEU,DEUTSCHE TELEKOM AG,1518266720000000,,1518266720000000,,301000513,Deutsche Telekom AG,,
1000011378,HND9998,OTHER SERV PROVIDERS HND,C0788,OTHER SERV PROVIDERS HND,ALCATEL HONDURAS SA DE CV,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000023929,MEX0118,PIERRE FABRE MEXICO S.A. DE C.V.,C0650,ENTERPRISE-MEX,PIERRE FABRE MEXICO S.A. DE C.V.,1518266720000000,,1518266720000000,,301032064,Pierre,true,
1000059729,FRA9998,OTHER SERV. PROVIDERS-FRA,CFRA8,OTHER SERV. PROVIDERS-FRA,CENTILE TELECOM APPLICATIONS,1518266720000000,,1518266720000000,,301033962,Centile Telecom Applications,true,
1000068052,DEU8293,IPS-DEU-ENUT-DE,CXP2U,VM UTILITIES-DEU,450CONNECT GMBH,1518266720000000,,1518266720000000,,301036405,450connect GmbH,true,
1000062228,USAX924,TXLE WEST WSCL-USA,CXR8G,TXLE WEST WSCL-USA,EQUINIX US ENTERPRISES INC,1518266720000000,,1518266720000000,,301002346,Equinix Inc.,,
1000061090,RUSV571,EMEA CHANNEL-RUS,CXPR1,EMEA CHANNEL-RUS,WINNCOM COMPANY LLC,1518266720000000,,1518266720000000,,301034300,Winncom Company Llc,true,
1000064096,BRA0014,CLARO-SP,C5796,AMERICAMOVIL-BRA,AMERICEL SA,1518266720000000,,1518266720000000,,301001424,Claro S.A. (Brasil),,
301010501,,,,,Telekom Deutschland GmbH (ON),1519213588000000,,1519213588000000,,301010501,Telekom Deutschland GmbH (ON),true,
1000028479,DNK0140,DENMARK BUSINESS MANAGEMENT CONTAINER,C0575,ENTERPRISE DNK,DENMARK BUSINESS MANAGEMENT CONTAINER,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
301004689,,,,,"Interactive Technical Services, S.A.",1519213588000000,,1519213588000000,,301004689,"Interactive Technical Services, S.A.",true,
1000013211,ARG0943,PLAVINIL ARGENTINA S.A.,C0536,ENTERPRISE-INDIRECT-ARG,PLAVINIL ARGENTINA S.A.,1518266720000000,,1518266720000000,,301007385,Plavinil Argentina S.A.,true,
1000034456,ESP9997,ENTERPRISE-ESP,C0583,ENTERPRISE-ESP,"OBJETIVOS Y SERVICIOS DE VALOR ANADIDO, S.L.",1518266720000000,,1518266720000000,,301031343,Objetivos y Servicio,true,
301004310,,,,,Reach International Telecom,1519213588000000,,1519213588000000,,301004310,Reach International Telecom,true,
1000016921,CHNW488,CHINA TELECOM-CN-GUANGDONG,CXQTZ,CHINA TELECOM-GD-CHN,CHINA TELECOM CORPORATION LIMITED GUANGDONG - SHANTOU BRANCH,1518266720000000,,1518266720000000,,301000337,Guangdong Telecom Co. Ltd,,
1000061829,JPNX142,TXLE-JPN,CXQLW,TXLE-JPN,"SMBC CONSUMER FINANCE CO., LTD.",1518266720000000,,1518266720000000,,301033863,"Smbc Consumer Finance Co., Ltd.",true,
301013147,,,,,Azertelekom LLC (ON),1519213588000000,,1519213588000000,,301013147,Azertelekom LLC (ON),true,
1000050404,JPNX062,TEPS UTIL-INDIRECT-JPN,CXQJX,TEPS UTIL-INDIRECT-JPN,KYUSHU TELECOMMUNICATION NETWORK CO,1518266720000000,,1518266720000000,,301008659,Kyushu Telecommunication Network Co,true,
1000061285,NZLX146,TXLE-NZL,CXQM0,TXLE-NZL,NEW ZEALAND DATA LIMITED,1518266720000000,,1518266720000000,,301033823,New Zealand Data Limited,true,
1000050571,NZL9999,OTHER CUSTOMERS IN NEW ZEALAND,CNZL9,OTHER CUSTOMERS IN NEW ZEALAND,VODAFONE FIXED LIMITED,1518266720000000,,1518266720000000,,301000860,Vodafone New Zealand Limited,,
1000009365,FRA1422,THALES-FRA,CXQAT,VM PUBLIC SECTOR-CHAN-FRA,THALES MICROELECTRONICS,1518266720000000,,1518266720000000,,301004430,Thales Communications & Security S.A.S.,,
1000042326,HKGX140,TXLE-HKG,CXQLU,TXLE-HKG,AFSC OPERATIONS LTD,1518266720000000,,1518266720000000,,301007599,AFSC Operations Ltd.,true,
1000060889,ISRW230,OTHER TXLE ISR,CXQ5L,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ISR,S. SCHESTOWITZ LTD.,1518266720000000,,1518266720000000,,301031547,S. Schestowitz Ltd.,true,
1000011549,ITAV055,SAIPEM,CXPSQ,VM OIL AND GAS-ITA,SAIPEM S.P.A.,1518266720000000,,1518266720000000,,301031561,Saipem S.P.A.,true,
1000058662,NZLX146,TXLE-NZL,CXQM0,TXLE-NZL,BANK OF NEW ZEALAND,1518266720000000,,1518266720000000,,301007878,Bank of New Zealand,true,
1000011051,USAV646,TEPS UTILITIES-USA,CXP6Q,TEPS UTILITIES-USA,PACIFIC GAS AND ELECTRIC COMPANY,1518266720000000,,1518266720000000,,301035843,CARES Contracts TEPS Energy,true,
1000010408,CZE9999,OTHER CUSTOMERS IN CZECH REPUBLIC,CCZE9,OTHER CUSTOMERS IN CZECH REPUBLIC,"CEZ ICT SERVICES, A. S.",1518266720000000,,1518266720000000,,301004780,"CEZ, a.s.",,
1000036005,INDZZZ5,INTERCO CONSO-IND,CZZZ5,INTERCO CONSO,ALCATEL-LUCENT NETWORK MANAGEMENT SERVICES INDIA LTD,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000035334,VEN9996,PS-INDIRECT-VEN,CVEN6,PS-INDIRECT-VEN,MINISTERIO DEL PODER POPULAR PARA RELACIONES INTERIORES Y JUSTICIA,1518266720000000,,1518266720000000,,301000637,Ministerio del Poder Popular Para,true,
301003614,,,,,Kharafi National,1519213588000000,,1519213588000000,,301003614,Kharafi National,true,
1000017857,COL0009,MILLICOM COLOMBIA - COLOMBIA MOVIL,C8624,MILLICOM-COL,EDATEL S.A.,1518266720000000,,1518266720000000,,301008184,Edatel S.A. Esp,true,
1000025635,NLD9999,OTHER CUSTOMERS IN NETHERLANDS,CNLD9,OTHER CUSTOMERS IN NETHERLANDS,XANTIC B V,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000009608,FRA9999,OTHER CUSTOMERS IN FRANCE,CFRA9,OTHER CUSTOMERS IN FRANCE,RUSELEC,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000061811,AREX628,OTHER TXLE ARE,CXQRZ,OTHER TECHNICAL XTRA LARGE ENTERPRISE-ARE,AL FUTTAIM GROUP,1518266720000000,,1518266720000000,,301033181,Al Futtaim Group,true,
1000031887,UKR9997,ENTERPRISE-UKR,C0710,ENTERPRISE-UKR,LTD STS,1518266720000000,,1518266720000000,,301031167,LTD STS,true,
1000061127,KORX143,TXLE-KOR,CXQLX,TXLE-KOR,SK HYNIX INC.,1518266720000000,,1518266720000000,,301033858,Sk Hynix Inc.,true,
1000058911,BRAX111,ACCENTURE-INDIRECT-BRA,CXQL2,ACCENTURE-INDIRECT-BRA,ACCENTURE DO BRASIL LTDA,1518266720000000,,1518266720000000,,301032450,Accenture,true,
1000062242,BRAV998,TXLE-BRA,CXPYC,TXLE-BRA,UNIVERSO ONLINE WEB PORTAL,1518266720000000,,1518266720000000,,301032099,Universo Online,,
1000068654,FRAW752,SI PUBLIC SECTOR-CHAN-FRA,CXQAT,VM PUBLIC SECTOR-CHAN-FRA,ATOS,1522041250000000,,1522041250000000,,301036938,Atos,true,
1000002254,USAZZZ5,INTERCO CONSO-USA,CZZZ5,INTERCO CONSO,ALCATEL COMPTECH INCORPORATED,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000024789,BRA0007,TELEFONICA-SP,C4098,TELEFONICA-SP-BRA,TELEFONICA BRASIL S.A.,1518266720000000,,1518266720000000,,301000410,Telefnica Brasil S.A.,,
1000020616,USAX464,TXLE WEST-USA,CXQS2,TXLE WEST-USA,ARCTIC SLOPE WORLD SERVICES,1518266720000000,,1518266720000000,,301004671,Artic Slope World Services,true,
1000047792,BRAW816,VM PUBLIC SECTOR-INDIRECT-BRA,CXQCW,VM PUBLIC SECTOR-INDIRECT-BRA,HORIZONS TELECOMUNICACOES E TECNOLOGIA LTDA,1518266720000000,,1518266720000000,,301008454,Horizons Telecomunicacoes e Tecnologia L,true,
1000054642,HNDX376,ELANDIA/DESCA-INDIRECT-HND,CXQQ1,ELANDIA/DESCA-INDIRECT-HND,DESCA HONDURAS S.A. DE C.F.,1518266720000000,,1518266720000000,,301006754,"Desca Honduras, S.A. De C.F.",true,
1000060101,BGRW747,SI PUBLIC SECTOR-CHAN-BGR,CXP7Q,VM PUBLIC SECTOR-BGR,SECTRON,1518266720000000,,1518266720000000,,301034228,Sectron,true,
AUSUSS04,,,,,AUSUSS04,1519213588000000,,1519213588000000,,AUSUSS04,AUSUSS04,true,
1000028256,BRA9998,OTHER SERV. PROVIDERS-BRA,CBRA8,OTHER SERV. PROVIDERS-BRA,CTBC CELULAR S/A,1518266720000000,,1518266720000000,,301006162,Algar Telecom S.A.,,
1000069109,BRAX393,HOTH-INDIRECT-BRA,CXQQE,HOTH-INDIRECT-BRA,ALTA REDE CORPORATE NETWORK TELECOM LTDA,1524298866000000,CLOUDEDH,1524288074000000,CLOUDEDH,301037161,ALTA REDE CORPORATE NETWORK TELECOM,true,
1000060958,AUSX228,TXLE-INDIRECT-AUS,CXQO5,TXLE-INDIRECT-AUS,THE TRUSTEE FOR BREBENTECH FAMILY TRUST T/A BLT SERVICES,1518266720000000,,1518266720000000,,301007734,The Trustee for Brebentech Family Trust,true,
1000024935,SGPZZZ5,INTERCO CONSO-SGP,CZZZ5,INTERCO CONSO,LUCENT TECHNOLOGIES SINGAPORE PTE LTD,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000009109,NLD9999,OTHER CUSTOMERS IN NETHERLANDS,CNLD9,OTHER CUSTOMERS IN NETHERLANDS,EGN B V PAYS BAS,1519213588000000,,1519213588000000,,301001873,Deactivated fALU customers,,
1000030432,CHNW415,CHINA MOBILE-CN-HUBEI,CXQSP,CHINA MOBILE-HUB-CHN,CHINA MOBILE COMPANY LIMITED HUBEI-JINGMEN BRANCH,1518266720000000,,1518266720000000,,301000062,Hubei Mobile Communications Corp.,,
1000005009,MYS7211,TENAGA NASIONAL BERHAD MYS,CXP52,TEPS UTIL-MYS,TENAGA NASIONAL BERHAD,1518266720000000,,1518266720000000,,301006975,Tenaga Nasional Berhad,true,
1000031684,CHNW421,CHINA MOBILE-CN-JIANGSU,CXQSV,CHINA MOBILE-JS-CHN,CHINA MOBILE COMPANY LIMITED JIANGSU-LIANYUNGANG BRANCH,1518266720000000,,1518266720000000,,301000065,Jiangsu Mobile Communications Corp.,,
1000044145,BRA0014,CLARO-SP,C5796,AMERICAMOVIL-BRA,CLARO S.A.,1518266720000000,,1518266720000000,,301001424,Claro S.A. (Brasil),,
301015121,,,,,Loxley Wireless Public Company Ltd (ON),1519213588000000,,1519213588000000,,301015121,Loxley Wireless Public Company Ltd (ON),true,
1000057353,BRAV998,TXLE-BRA,CXPYC,TXLE-BRA,PORTO SEGURO TELECOMUNICACOES S.A,1518266720000000,,1518266720000000,,301004645,Porto Seguro Telecomunicaes Ltda.,true,
1000068614,CHLW165,TXLE-CHL,CXQ38,TXLE-CHL,NCR CORPORATION,1522041250000000,,1522041250000000,,301036908,NCR Corporation,true,
1000033430,BRA9997,ENTERPRISE-BRA,CBRA7,ENTERPRISE-INDIRECT-BRA,RENT A TRUCK OPERADOR LOGISTICO LTDA,1518266720000000,,1518266720000000,,301032209,Rent A Truck,true,
1000068919,USAXXX3,END CUSTOMERS PS IN UNITED STATES OF AMERICA,CUS33,END CUSTOMERS PS IN UNITED STATES OF AMERICA,COUNTY OF APPOMATOX,1524215165000000,,1524215164000000,,301034722,NAM End Customers,,
1000040055,USAA89D,NON TRADE-USA,CXILO,NON TRADE-USA,AVIONIC INSTRUMENTS LLC,1518266720000000,,1518266720000000,,301003842,NON TRADE NAM Customers,,
1000051208,USAU440,TEPS TRANSPORTATION-USA,CXPI6,TEPS TRANSPORTATION-USA,CRC ASSOCIATES INC.,1518266720000000,,1518266720000000,,301008082,CRC Associates Inc.,true,
1000057468,UKRV464,EMEA CHANNEL UKR,CXPPI,EMEA CHANNEL UKR,UC CHANNEL TBD,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
1000054861,AUSU816,TEPS ENE-AU,CXP1E,TEPS UTIL-AUS,SP AUSTRALIA NETWORKS LTD (DISTRIBUTION),1518266720000000,,1518266720000000,,301002128,SP AusNet,true,
1000067933,AUSX228,TXLE-INDIRECT-AUS,CXQO5,TXLE-INDIRECT-AUS,IXOM,1518266720000000,,1518266720000000,,301036296,IXOM,true,
1000060407,IDN0093,BADAN INTELIJEN NEGARA,CXP9H,TEPS GOVT-IDN,BADAN INTELIJEN NEGARA,1518266720000000,,1518266720000000,,301006334,Badan Intelijen Negara,true,
1000002517,DEUZZZ5,INTERCO CONSO-DEU,CZZZ5,INTERCO CONSO,ALCATEL TELECOM BETEILIGUNGS- GES. MBH,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000000469,NLD0246,COLT-NLD,C8523,COLT-NLD,COLT TECHNOLOGY SERVICES B.V.,1518266720000000,,1518266720000000,,301001720,COLT Technology Services B.V.,true,
1000035290,USAQ427,REGIONALS-USA,CXPYK,REGIONALS-USA,CENX INC,1518266720000000,,1518266720000000,,301004036,CENX Inc.,true,
1000004931,IDNZZZ5,INTERCO CONSO-IDN,CZZZ5,INTERCO CONSO,PT ALCATEL ENKOMINDO,1518266720000000,,1518266720000000,,301000002,Account ID for Internal Customers,,
1000058753,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,EQUIFAX,1518266720000000,,1518266720000000,,301002316,Equifax,true,
1000067157,HUN9998,OTHER SERV. PROVIDERS-HUN,C0791,OTHER SERV. PROVIDERS-HUN,BEROTEL NETWORKS KFT.,1518266720000000,,1518266720000000,,301035493,BEROTEL NETWORKS Kft.,true,
1000021008,CHEW794,SI UTILITIES-CHAN-CHE,CXP2I,VM UTILITIES-CHE,NEXTIRAONE SCHWEIZ GMBH,1518266720000000,,1518266720000000,,301035032,Nextiraone Schweiz GmbH,,
1000012105,CHN9999,OTHER CUSTOMERS IN CHINA,CCHN9,OTHER CUSTOMERS IN CHINA,CHINA NETWORK COMMUNICATIONS GROUP CORPORATION,1518266720000000,,1518266720000000,,301000110,China Unicom Yunnan Branch,,
1000066746,INDX151,TXLE-IND,CXQM5,TXLE-IND,YES BANK LIMITED,1518266720000000,,1518266720000000,,301035122,Yes Bank Limited,true,
1000000146,KAZ9998,OTHER SERV. PROVIDERS-KAZ,C0809,OTHER SERV. PROVIDERS-KAZ,OJSC KAZAKHTELEKOM,1518266720000000,,1518266720000000,,301003011,Kazakhtelecom JSC,true,
1000034848,MEXA9B5,NON TRADE-MEX,CXIJY,NON TRADE-MEX,INSTALACIONES EN TELECOMUNICACIONES INTEGRALES SA DE CV,1518266720000000,,1518266720000000,,301000595,NON TRADE LAT Customers,,
1000011525,TWN4048,CHUNGHWA TELECOM CO. LTD.,C4048,CHUNGHWA TELECOM-TWN,"CHUNGHWA TELECOM CO., LTD. PANHO TECHNICAL OPERATIONS DIVISION CHT PANHO T.O.D.",1518266720000000,,1518266720000000,,301000027,Chunghwa Telecom Co. Ltd. (Fixed),,
1000022974,BRAV998,TXLE-BRA,CXPYC,TXLE-BRA,ITAU UNIBANCO S.A.,1518266720000000,,1518266720000000,,301007286,Itau Unibanco S.A.,true,
1000025980,USAW027,TXLE EAST-USA,CXPYH,TXLE EAST-USA,CHOICEPOINT INC,1518266720000000,,1518266720000000,,301004120,ChoicePoint Inc.,true,
1000067617,USAV328,TEPS GOVERNMENT-USA,CXPCG,TEPS GOVERNMENT-USA,QUANTUM BROADBAND,1518266720000000,,1518266720000000,,301035924,Quantum Broadband,true,
1000007244,LBY0002,AGIP GAS LIBYA BV,CXPSV,VM OIL AND GAS-LBY,ENI GAS BV,1518266720000000,,1518266720000000,,301009751,Eni Gas BV,true,
1000057286,UKRV464,EMEA CHANNEL UKR,CXPPI,EMEA CHANNEL UKR,UC CHANNEL USE,1519213588000000,,1519213588000000,,301000001,Deactivated fALU Prospects,,
301005034,,,,,Sky Bridge FZC,1519213588000000,,1519213588000000,,301005034,Sky Bridge FZC,true,
1000027236,HUNU798,GOVERNMENT HUNGARY-ENE-HU,CXP3Q,VM UTILITIES-HUN,MVM OVIT ZRT.,1518266720000000,,1518266720000000,,301031276,MVM OVIT Zrt.,true,
301004312,,,,,Eastern Market Telecom Fund Ltd.,1519213588000000,,1519213588000000,,301004312,Eastern Market Telecom Fund Ltd.,true,
1000046933,FINX668,ENTERPRISE-CHAN-FIN,CXR2A,ENTERPRISE-CHAN-FIN,RENESAS MOBILE EUROPE OY,1518266720000000,,1518266720000000,,301005153,Renesas Mobile Europe Oy,true,
1000058616,SGP9997,HOTH-SGP,C0685,HOTH-SGP,VIEWQWEST PTE LTD,1518266720000000,,1518266720000000,,301009639,Viewqwest Pte Ltd.,true,
1000068391,RUST018,ENTERPRISE-CHAN-RUS,CXR0G,ENTERPRISE-CHAN-RUS,SOVTEL LTD.,1522041250000000,,1522041250000000,,301036753,Sovtel Ltd.,true,
1000032421,KEN9998,OTHER SERV. PROVIDERS-KEN,C0801,OTHER SERV. PROVIDERS-KEN,ACCESSKENYA GROUP LIMITED,1518266720000000,,1518266720000000,,301006401,AccessKenya Group Limited,true,
